Как очистить историю взвешиваний?,"В режиме управления весами перейдите на вкладку «ИСТОРИЯ». На экране отобразится история ваших взвешиваний. Выберите пункт, который хотите удалить, и перетащите его влево. На экране отобразится кнопка «УДАЛИТЬ». После удаления взвешиваний график изменения веса автоматически перестроится в соответствии с новыми данными.",https://multivarka.pro/about/faq/
"Как изменить параметры тела (рост, возраст, пол) в приложении?","В режиме управления весами нажмите на значок настроек в правом верхнем углу экрана. Отобразится окно настроек. Перейдите по ссылке «ПЕРСОНАЛИЗАЦИЯ», измените требуемые параметры и нажмите «Сохранить». Устройство будет производить дальнейшие взвешивания в соответствии с обновлёнными параметрами.",https://multivarka.pro/about/faq/
"Что делать, если мои весы уже привязаны к другому мобильному устройству и я не могу установить соединение между весами и своим смартфоном?","В случае если ваши весы уже связаны с другим устройствами, и вы не можете установить соединение, необходимо провести очистку памяти устройства от предыдущих соединений. Для этого в режиме ожидания нажмите и удерживайте кнопку «UNIT» в течение 10 секунд (во время этого на дисплее отображаются 2 неподвижных кольца). После этого на дисплее отобразится «----», прибор перейдёт в режим ожидания. Теперь вы можете произвести повторное связываение устройства и приложения.Если произвести привязку устройства не удаётся, переверните весы, откройте крышку отсека батареи и на несколько секунд извлеките элементы питания (батарейки), после чего вставьте их обратно, закройте крышку и повторите процесс привязки.",https://multivarka.pro/about/faq/
Как подключить мобильное устройство к весам?,"Зарегистрируйтесь в приложении и следуйте подсказкам на экране.ВАЖНО: в приложении не предусмотрена опция восстановления пароля. Если вы забыли пароль, необходимо пройти процедуру регистрации повторно.Откройте и обновите список доступных для соединения с мобильным устройством приборов. Из списка доступных устройств выберите подключаемый прибор. Имя устройства совпадает с номером модели. Вы можете задать новое имя или оставить установленное по умолчанию.Нажмите и удерживайте кнопку «UNIT» на задней панели весов, пока на дисплее не появятся сменяющиеся символы О_о и о_О. При успешной синхронизации устройств на дисплее весов появится символ [ ]. В случае сбоя соединения появится сообщение «Е1».После привязки вы автоматически переходите на главную страницу приложения для ваших весов и можете начинать работать.",https://multivarka.pro/about/faq/
"Мне приходится заново устанавливать соединение каждый раз после отключения приложения, в чем дело?","Весы действительно необходимо заново привязывать к мобильному телефону каждый раз, когда вы запускаете приложение. Все настройки, история взвешиваний и прочие персональные данные, полученные в процессе работы с весами, сохраняются в вашем аккаунте.ВАЖНО: так как в приложении нет опции сохранения пароля и восстановления утраченного пароля, при утрате пароля необходимо будет зарегистрироваться заново. Ваши персональные данные при этом не восстанавливаются. Пожалуйста, будьте внимательны.",https://multivarka.pro/about/faq/
Начало работы с мобильным приложением.,"Скачайте и запустите мобильное приложение для вашего устройства:Для iOS: https://itunes.apple.com/ru/app/id927991375?mt=8  Для Android: https://play.google.com/store/apps/details?id=com.readyforsky Зарегистрируйтесь в приложении и следуйте подсказкам на экране.ВАЖНО: в приложении не предусмотрена опция восстановления пароля. Если вы забыли пароль, необходимо пройти процедуру регистрации повторно. Откройте и обновите список доступных для соединения с мобильным устройством приборов. Из списка доступных устройств выберите подключаемый прибор. Имя устройства совпадает с номером модели. Вы можете задать новое имя или оставить установленное по умолчанию. После привязки последующие подключения смартфона к прибору будут происходить автоматически (при активном приложении и соединении) Подробную информация по привязке мобильного телефона и устройства и удаленному управлению вашим устройством вы можете прочитать в инструкции к вашему устройству (прилагается в комплекте).",https://multivarka.pro/about/faq/
Приложение работает только с телефона или с планшета тоже?,На данный момент приложение удобнее всего использовать с телефона. С планшетом приложение может взаимодействовать некорректно.,https://multivarka.pro/about/faq/
Можно ли подключить устройство к 2-м и более телефонам?,"Управлять устройством можно с любого количества смартфонов, но единовременно - только с одного. Для смены пользователя, достаточно выйти из меню управления устройства в меню «ваши устройства». Если управление устройством происходит с другого смартфона, на вашем мобильном телефоне устройство будет отображаться в статусе «Оффлайн». Устройство, связанное со смартфоном, не появляется в зоне видимости других смартфонов и недоступно для подключения к приложению.",https://multivarka.pro/about/faq/
На каком расстоянии можно управлять техникой R4S?,"Технология Ready for Sky позволяет удаленно управлять устройством на расстоянии до 10 метров. На стабильность подключения также может влиять наличие механических препятствий (толщина стен в квартире) и мощность Bluetooth-модуля, встроенного в ваш мобильный телефон.",https://multivarka.pro/about/faq/
"Устройство не отображается в мобильном приложении, в чем может быть проблема?","В случае, если приложение не находит ваше устройство, могли возникнуть следующие проблемы:Отключена функция Bluetooth на мобильном телефоне. Включите функцию Bluetooth на смартфоне;Приложение Ready for Sky на смартфоне неактивно. Откройте приложение Ready for Sky на мобильном телефоне;Устройство и мобильный телефон находятся слишком далеко друг от друга или радиосигнал встречает препятствие. Убедитесь, что дистанция между устройствами не превышает 10 метров и нет препятствий для прохождения радиосигнала;Устройство уже связано с другим смартфоном. Для того чтобы отвязать ваш прибор, воспользуйтесь подсказками для вашего девайса (дать ссылку на частные вопросы по каждому девайсу или отдельно на мультиварку, чайник, весы, весы и кофеварку)",https://multivarka.pro/about/faq/
Где можно посмотреть интерфейс приложения для разных устройств?,"Посмотреть интерфейс приложения для различных устройств c технологией Ready for Sky можно в демо-режиме мобильного приложения. Для этогоiOS: запустите приложение на своём мобильном телефоне, нажмите кнопку Старт и  выберите Каталог устройств. В каталоге вы можете просмотреть список устройств Ready for Sky и оценить удобство интерфейса мобильного приложения для любого устройства.Android: запустите приложение на своём мобильном телефоне, пройдите регистрацию и выберите Каталог устройств. . В каталоге вы можете просмотреть список устройств Ready for Sky и оценить удобство интерфейса мобильного приложения для любого устройства. Добавь: внимание в каталоге устройств нельзя управлять устройством, можно лишь посмотреть как оно выглядит",https://multivarka.pro/about/faq/
"Какие устройства R4S уже есть в продаже, где их купить?",Ознакомиться с линейкой товаров с технологией Ready for Sky и приобрести интересующее вас устройство в России вы можете в Фирменных магазинах REDMOND и на нашем сайте. Скачать мобильное приложение Ready for Sky: Для iOS: https://itunes.apple.com/ru/app/id927991375?mt=8 Для Android: https://play.google.com/store/apps/details?id=com.readyforsky,https://multivarka.pro/about/faq/
Какая версия Bluetooth нужна для подключения к R4S?,Bluetooth v4.0 и выше.,https://multivarka.pro/about/faq/
Какая версия iOS нужна для подключения к R4S?,iOS 9.0 и выше,https://multivarka.pro/about/faq/
Какая версия Android нужна для подключения R4S?,Android 4.3 Jelly Bean и выше.,https://multivarka.pro/about/faq/
Что такое технология Ready for Sky?,"Технология Ready for Sky – это инновационная технология, позволяющая управлять устройством дистанционно, с помощью мобильного приложения Ready for Sky. Мы сделали одно приложение для всех наших устройств – подключайте любое количество девайсов к приложению и пользуйтесь с удовольствием!",https://multivarka.pro/about/faq/
"При наличии клубной карточки TOP SECRET или TROLL, могу ли я получить скидку в интернет-магазине?",Скидки по клубной карточке TOP SECRET и TROLL можно получить исключительно при покупках в стационарных магазинах предъявляя продавцу клубную карточку.,https://www.topsecret.com.ru/ru-RU/faq
"Могу ли я внести изменения в адресные данные, которые я указал во время регистрации?","Да, изменения в свои адресные данные внести можно. Для этого после входа в свой профиль Вам следует зайти в раздел „изменение профиля”.",https://www.topsecret.com.ru/ru-RU/faq
"Что делать в случае, если получу товар в поврежденном состоянии?","В случае получения поврежденного товара просим оформить рекламацию, согласно установленным правилам курьерской службы и уведомить интернет-магазин по телефону либо электронной почте.",https://www.topsecret.com.ru/ru-RU/faq
Влияет ли тип платежа на скорость реализации заказа?,"Нет, тип платежа не влияет на скорость реализации заказа. Все заказы выполняются в одинаковом режиме.",https://www.topsecret.com.ru/ru-RU/faq
Сколько длится выполнение заказа?,"Срок отгрузки товара 1-3 дней с даты оформления заказа, плюс доставка курьером – 3-5 рабочих дней до Москвы и Санкт-Петербурга, около 5-10 дней для регионов.",https://www.topsecret.com.ru/ru-RU/faq
"Что делать, если я потерял пароль?","В случае, если Вы забыли свой пароль, надо нажать кнопку „забыли пароль?” и написать свой е-mail адрес, который был указан в процессе регистрации. На указанный Вами адрес будет отправлен новый пароль.",https://www.topsecret.com.ru/ru-RU/faq
Что мне делать если я выбрал(а) платеж on-line и не заплатил(а)?,"Платёж on-line можно произвести в течение 3 дней с момента оформления заказа. Следует нажать ссылку подтверждающую оформление заказа. Там можно изменить форму оплаты на наложенный платеж. В случае, если в течение 3-х дней не будет произведен платеж, или изменение формы на оплату наложенным платежом, заказ будет автоматически аннулирован.",https://www.topsecret.com.ru/ru-RU/faq
"Как узнать, какой размер одежды мне подойдет?",Для каждого товара в карточке товара существует информация о размерах.,https://www.topsecret.com.ru/ru-RU/faq
Существует ли возможность обмена товара без денежного расчета?,"Нет, такой возможности.",https://www.topsecret.com.ru/ru-RU/faq
Можно ли заказать товар с доставкой за границу?,"Нет, к сожалению, такой возможности нет.",https://www.topsecret.com.ru/ru-RU/faq
"Что делать, если доставка моего заказа опаздывает?","В такой ситуации просим обратиться к нам по телефону: +7(495) 665-83-00 или по электронной почте: shop@topsecret.com.ru, указывая номер заказа.",https://www.topsecret.com.ru/ru-RU/faq
Все ли продукты предлагаемые в интернет-магазине доступны?,"На сайте интернет-магазина предлагаются все доступные цветовые версии и размеры данного продукта. Цвет и размер можно выбирать только из цветовой гаммы и списка размеров. После добавления продукта в корзину, высвечивается главная фотография продукта, фотография продукта выбранного цвета, высвечивается с правой стороны.",https://www.topsecret.com.ru/ru-RU/faq
"Если я закажу две вещи, но отдельно, могу ли я рассчитывать на то, что получу их в одной посылке?","Заказывая несколько продуктов в отдельных заказах, можно рассчитывать на понимание наших сотрудников и совместную посылку. Однако, лучше всего связаться с коллцентером, указывая номера заказов, которые должны быть объеденены в одну посылку.",https://www.topsecret.com.ru/ru-RU/faq
"Что такое ""мое избранное""?","В данном разделе Вы можете хранить информацию о понравившемся товаре. Добавив в избранное, Вы имеете возможность отслеживать изменение стоимости продукта, доступность на складе, в случае отсутствия нужного Вам размера на остатках. Вся информация будет для Вас доступна посредством электронных уведомлений на Ваш почтовый ящик.",https://www.topsecret.com.ru/ru-RU/faq
В какое время работает Центр Обслуживания Клиента?,"Центр Обслуживания Клиента работает с понедельника по пятницу с 9.00 до 18.00 (по московскому времени). Просим обращаться по телефону: +7(495) 665-83-00 или по электронной почте: shop@topsecret.com.ru, указывая номер заказа.",https://www.topsecret.com.ru/ru-RU/faq
"Нужны ли мне логин и пароль для того, чтобы делать покупки?","Нет, логин и пароль не обязательны. Можно делать покупки без регистрации. Однако, выбирая покупку без регистрации, нет возможности проверять историю заказов. При очередных заказах придется заново заполнять данные для доставки. Кроме того, нет возможности принимать участие в промоакциях для постоянных клиентов.",https://www.topsecret.com.ru/ru-RU/faq
Сколько стоит доставка?,"Стоимость доставки зависит от способа оплаты и формы доставки. Более точная информация указана в разделе ""Условия оплаты и доставки"".",https://www.topsecret.com.ru/ru-RU/faq
Каков срок возврата денег за возвращенный товар?,Возврат денег происходит в течении 30 дней с момента получения возврата товара.,https://www.topsecret.com.ru/ru-RU/faq
Может ли заказанный продукт быть выслан как подарок?,"Интернет-магазин не делает подарочных упаковок. Но если товар будет оплачен on-line, получатель не должен будет оплачивать товар. Можно указать любой адрес доставки - адрес человека, которому хотите сделать подарок. Но не забывайте, что с товаром всегда отправляется товарная накладная с указанием стоимости товара.",https://www.topsecret.com.ru/ru-RU/faq
Какие формы оплаты доступны в интернет-магазине?,"Заплатить за товар, купленный в интернет-магазине, Вы можете наличными денежными средствами или банковской картой.",https://www.topsecret.com.ru/ru-RU/faq
Как проверить статус выполнения заказа?,"Возможности проверки статуса заказа нет. Информацию можно получить по телефону: +7(495) 665-83-00 или по электронной почте: shop@topsecret.com.ru, указывая номер заказа.",https://www.topsecret.com.ru/ru-RU/faq
Можно ли вернуть купленный товар?,Информация о возврате товара по ссылке.,https://www.topsecret.com.ru/ru-RU/faq
Как зарегистрироваться в интернет-магазине?,"Чтобы зарегистрироваться в интернет-магазине следует нажать кнопку „Регистрация”, а затем вписать все необходимые данные. После нажатия кнопки „дальше” будет отпрвлен е-mail со ссылкой для активации. После нажатия на ссылку Вы можете начать делать покупки.",https://www.topsecret.com.ru/ru-RU/faq
Как можно внести изменения в заказ или аннулировать его?,"Если Вы желаете внести изменения в заказ или аннулировать его, просим Вас в день создания заказа обратиться по электронной почте: shop@topsecret.com.ru. Интернет-магазин работает с понедельника по пятницу с 9-00 до 18-00 (по московскому времени).",https://www.topsecret.com.ru/ru-RU/faq
Как оформить заказ?,"Для оформления заказа вам необходимо выбрать интересующий вас товар, положить его в корзину, выбрать удобный из доступных методов доставки и оплаты. После того, как заказ будет оформлен, с Вами свяжутся сотрудники колл-центра для подтверждения заказа.",https://zarina.ru/help/
Как отследить свой заказ?,Вы всегда можете отследить перемещения своего заказа в Личном кабинете во вкладке «Мои заказы» или свяжитесь с нами любым удобным способом указанном в разделе «Контакты».,https://zarina.ru/help/
Могу ли я оформить заказ по телефону?,"Да, специалисты колл-центра с радостью вам помогут по телефону 8-800-250-05-57. Звонок по России бесплатный ежедневно 24 часа в сутки.",https://zarina.ru/help/
Могу ли я заказать несколько размеров на примерку с курьерской доставкой и вернуть неподошедший размер?,"Вы можете заказать несколько размеров одной вещи для примерки, чтобы выбрать наиболее подходящий. Вы можете полностью или частично выкупить заказ, вернув курьеру то, что не подошло. На примерку у Вас будет 15 минут.",https://zarina.ru/help/
Можно ли добавить еще одну позицию или изменить размер в уже оформленном заказе?,"Внесение изменений в подтвержденный заказ невозможно по техническим причинам: после подтверждения заказа, он отправляется на склад, где мы оперативно его собираем для того, чтобы скорее доставить его вам. Свяжитесь с нами любым удобным способом указанном в разделе «Контакты», если необходимая вам модель есть в наличии, мы оформим для вас новый заказ.",https://zarina.ru/help/
Есть ли услуга примерки в регионах?,Услуга примерки доступна во всех крупных городах России. Вы можете оформить заказ с услугой примерки курьером или в пункт выдачи.,https://zarina.ru/help/
Можно ли отказаться от заказа?,"Отменить подтвержденный предоплаченный заказ, к сожалению, нельзя. Вы можете отказаться от получения заказа напрямую курьерской службе или не приходить за ним в пункт выдачи. Денежные средства будут возвращены после поступления заказа на склад, но в таком случае стоимость доставки не возвращается (п.4, ст. 497 ГК РФ). Статус заказа можно проверить в личном кабинете во вкладке «Мои заказы» на сайте или по бесплатному номеру 8-800-250-05-57.",https://zarina.ru/help/
Почему мой заказ отменен?,"Заказ может быть автоматически отменен при выборе оплаты онлайн и её отсутствии более 1 часа. Оформите, пожалуйста, заказ повторно, если заказ еще актуален.",https://zarina.ru/help/
Какие варианты доставки возможны?,На данный момент доступны следующие способы доставки:КурьеромПочтой РоссииВ постаматы и пункты выдачиСамовывозом из розничного магазина			Узнать стоимость услуги доставки можно после выбора города и опции доставки в корзине. Услуга самовывоза из магазина бесплатна.,https://zarina.ru/help/
В какие города можно заказать доставку?,Мы осуществляем доставку по всей территории Российской Федерации.,https://zarina.ru/help/
В каких случаях доставка будет бесплатной?,"Доставка будет для вас бесплатной при выборе способа доставки Самовывоз из розничного магазина. Курьерская доставка и доставка в пункты выдачи и постаматы бесплатная при оформлении заказа на сумму 3 000 рублей и выше. Обратите внимание, что при выборе сервиса «Доставка с примеркой» доставка бесплатная при сумме выкупа от 3 000 рублей.",https://zarina.ru/help/
Сколько хранится заказ в пункте выдачи и постамате?,Заказ в пункте выдаче и постамате хранится 2 дня.,https://zarina.ru/help/
Как узнать дату и время доставки моего заказа?,Свяжитесь с нами любым удобным способом указанном в разделе «Контакты». Мы сможем помочь Вам уточнить дату и время доставки.,https://zarina.ru/help/
Как изменить дату и время доставки?,"Свяжитесь с нами любым удобным способом указанном в разделе «Контакты». Мы сможем помочь Вам изменить дату и время доставки, связавшись с курьерской службой.",https://zarina.ru/help/
Сколько стоит доставка при самовывозе из розничного магазина?,Доставка при самовывозе из розничного магазина осуществляется БЕСПЛАТНО!,https://zarina.ru/help/
"Через какое время после оформления покупки можно получить заказ, оформленный на самовывоз?",Заказ доступен к выдаче через 4 часа после его подтверждения в интернет-магазине. О готовности заказа Вам придёт письмо на электронную почту и смс-оповещение.,https://zarina.ru/help/
Сколько хранится заказ в розничном магазине?,"Заказ, оформленный самовывозом из магазина, хранится 2 дня с момента получения смс о том, что заказ готов к выдаче. Вы можете продлить заказ ещё на 1 день, позвонив по бесплатному номеру 8-800-250-05-57.",https://zarina.ru/help/
Как продлить срок хранения заказа в магазине?,"Свяжитесь с нами по бесплатному номеру 8-800-250-05-57, сообщите оператору номер заказа и Ваше желание продлить хранение.",https://zarina.ru/help/
В каких магазинах можно забрать свой заказ?,"При оформлении заказа выберите способ Самовывоз из магазина, в появившемся списке Вы увидите список магазинов, в которых возможно забрать понравившийся Вам товар. Полный список магазинов, доступных к самовывозу Вы можете посмотреть на странице «Доставка и оплата».",https://zarina.ru/help/
"Как оплатить товар, оформленный самовывозом?","Вы можете оплатить товар при получении наличными средствами или банковской картой. Вы так же можете примерить товар перед покупкой, полностью или частично отказаться от заказа.",https://zarina.ru/help/
Какие способы оплаты возможны?,"На данный момент доступны следующие способы оплаты:На сайте онлайн с помощью банковской карты, в рассрочку картой «Халва» (подробнее в разделе Доставка и Оплата), по QR-кодуПри получении заказа наличными или банковской картой",https://zarina.ru/help/
Как оплатить заказ банковской картой?,Вы можете оплатить заказ банковской картой на сайте или при получении. Для оплаты заказа на сайте при оформлении заказа выберите способ оплаты «Банковской картой онлайн». После нажатия на кнопку «Оформить заказ» вы будете переадресованы на страницу оплаты.,https://zarina.ru/help/
Как оплатить заказ по QR-коду?,"Для оплаты по QR-коду не требуется банковская карта. Нужен лишь телефон, на котором установлено мобильное приложение банка. Узнать поддерживает ли Ваш банк возможность оплаты с помощью QR-кода можно по ссылке sbp.nspk.ru/participants После нажатия на кнопку Оформить заказ, Вы будете перенаправлены на страницу с QR-кодом.  Если вы оформляете заказ с телефона:После оформления заказа у вас появится кнопка «Оплатить заказ».Автоматически откроется приложение банка.Необходимо авторизоваться и подтвердить оплату. Если вы оформляете заказ с компьютера:Откройте приложение Вашего банка.Выберите оплата по QR-коду.Отсканируйте QR-код и подтвердите оплату.",https://zarina.ru/help/
Можно оплатить заказ при получении посылки?,"Оплатить заказ при получении можно при выборе доставки курьером, в пункты выдачи и постаматы и самовывозом из магазина.",https://zarina.ru/help/
Способы оплаты зависят от региона и способа доставки?,"Способ оплаты не зависит от региона доставки.При выборе способа доставки действуют следующие ограничения по оплате:При выборе доставки Почтой России оплатить заказ можно только на сайте онлайн.Заказы, оформленные самовывозом из розничного магазина, можно оплатить только при получении наличными или банковской картой.",https://zarina.ru/help/
Безопасно ли оплачивать заказ банковской картой на сайте?,"Оплачивать картой абсолютно безопасно, данные, указанные при оплате, не сохраняются. Все процессы проходят на стороннем сервере банка.",https://zarina.ru/help/
Как я могу вернуть не подошедший товар?,"В нашем интернет-магазине доступны следующие варианты возврата заказа:    • Возврат в магазин собственной розничной сети ZARINA (Посмотреть список и тип магазинов можно здесь)Отнесите приобретенный товар в магазин ZARINA, имея при себе паспорт, кассовый чек и накладную*, которая была приложена к вашему заказу.* Отсутствие кассового чека или накладной не является основанием для отказа в возврате, однако мы оставляем за собой право дополнительно удостовериться в том, что товар был приобретен в нашем магазине.Подпишите заявление на возврат, которое вам подготовят сотрудники магазина.На время проверки качества изделия и оформления процедуры возврата денежных средств магазин имеет право взять на хранение товар под расписку уполномоченного сотрудника.Денежные средства будут возвращены вам в течение 10 календарных дней с момента осуществления возврата тем же платежным способом, которым был оплачен товар.    • Возврат по почтеДля того, чтобы осуществить возврат по почте, выполните следующие действия:Аккуратно упакуйте товар в оригинальную упаковку в полной комплектации (товары, поставляемые в комплекте, следует возвращать также в комплекте);Заполните заявление о возврате, приложенное к заказу;Приложите копию кассового чека, укажите способ возврата денежных средств (почтовый перевод или перечисление на банковский счет с указанием реквизитов для перечисления);Вышлите посылку почтой по адресу: 140961, Московский АСЦ, а/я 142.Денежные средства будут возвращены вам в течение 10 календарных дней с даты получения нами возврата тем же платежным способом, которым был оплачен товар.",https://zarina.ru/help/
Когда я получу деньги за возвращённый товар?,"Денежные средства будут возвращены вам в течение 10 календарных дней с даты получения нами возврата тем же платежным способом, которым был оплачен товар.",https://zarina.ru/help/
"Что делать, если пришел неверный или ошибочный товар?","Если вы получили не тот товар, который заказывали, Вам нужно вернуть его по почте:		 Аккуратно упакуйте товар в оригинальную упаковку в полной комплектации (товары, поставляемые в комплекте, следует возвращать также в комплекте);			 Заполните заявление о возврате, приложенное к заказу;			 Приложите копию кассового чека, укажите способ возврата денежных средств (почтовый перевод или перечисление на банковский счет с указанием реквизитов для перечисления);			 Вышлите посылку почтой по адресу: 140961, Московский АСЦ, а/я 142.		 Возврат оформляется обычной посылкой из любого отделения Почты России. Денежные средства будут возвращены вам в течение 10 календарных дней с даты получения нами возврата тем же платежным способом, которым был оплачен товар. Стоимость пересылки будет возмещена вместе со стоимостью товара.",https://zarina.ru/help/
"Что делать, если пришел товар с браком/дефектом?","Если вы получили бракованный товар или товар с дефектом, Вы можете вернуть его в магазины розничной сети. Для этого отнесите приобретенный товар в магазин ZARINA (посмотреть список магазинов можно здесь), имея при себе паспорт, кассовый чек и накладную*, которая была приложена к вашему заказу.	 * Отсутствие кассового чека или накладной не является основанием для отказа в возврате, однако мы оставляем за собой право дополнительно удостовериться в том, что товар был приобретен в нашем магазине. Подпишите заявление на возврат, которое вам подготовят сотрудники магазина.	 Денежные средства будут возвращены вам в течение 10 календарных дней с момента осуществления возврата тем же платежным способом, которым был оплачен товар. 	 Если в вашем городе нет магазинов ZARINA, Вы можете отправить нам товар обратно Почтой России по данным, указанным в накладной. Мы вернем вам денежные средства за него, как только получим и обработаем ваш возврат на складе, а так же компенсируем стоимость обратной доставки товара.",https://zarina.ru/help/
